Temperature,Humidity,Rainfall,Crop,Jenis_Tanah
22.190554,92.437642,121.662276,Apple,Andosol
22.9143,90.704756,118.604465,Apple,Latosol
23.089507,90.225073,108.21666,Apple,Andosol
21.724845,92.839756,121.696176,Apple,Latosol
22.443077,91.59234,102.556581,Apple,Andosol
21.131608,91.957699,122.539195,Apple,Latosol
22.717507,92.254799,107.028987,Apple,Andosol
23.750331,92.881605,117.660283,Apple,Latosol
23.761218,93.661643,100.825956,Apple,Andosol
22.134506,94.676957,112.920322,Apple,Latosol
21.170892,90.237302,123.649515,Apple,Andosol
22.362383,91.157616,118.683273,Apple,Latosol
22.778565,92.70124,113.775922,Apple,Andosol
21.225034,90.098778,113.976046,Apple,Latosol
23.157911,90.343969,110.712841,Apple,Andosol
22.427761,93.917224,102.723074,Apple,Latosol
23.64083,90.952579,116.743132,Apple,Andosol
22.294235,90.69034,122.741874,Apple,Latosol
23.352251,90.900547,113.038138,Apple,Andosol
22.039115,94.580758,110.980401,Apple,Latosol
23.805938,92.488795,119.633555,Apple,Andosol
22.319441,90.851744,100.117344,Apple,Latosol
22.144641,93.825674,120.631078,Apple,Andosol
23.651676,94.505288,115.361127,Apple,Latosol
22.169395,90.271856,124.468311,Apple,Andosol
15.781442,92.510777,119.035002,Orange,Entisol
26.030973,91.508193,101.284774,Orange,Podsolik
13.360506,91.356082,111.226689,Orange,Entisol
18.879577,92.043045,114.665951,Orange,Podsolik
29.477417,91.578029,111.17275,Orange,Entisol
28.069032,92.914873,114.133942,Orange,Podsolik
25.669011,92.046708,112.54242,Orange,Entisol
29.771494,92.0072,114.416179,Orange,Podsolik
30.554726,90.903438,106.071199,Orange,Entisol
23.961476,90.26408,102.69587,Orange,Podsolik
23.982896,91.547315,118.49017,Orange,Entisol
25.260527,90.311537,117.36953,Orange,Podsolik
31.083689,90.143626,109.689466,Orange,Entisol
14.78003,91.220621,100.196176,Orange,Podsolik
26.566083,94.452397,116.379653,Orange,Entisol
24.859034,94.390005,111.780373,Orange,Podsolik
34.514651,93.638127,103.568493,Orange,Entisol
24.121887,90.723516,102.835632,Orange,Podsolik
23.853404,90.105225,103.923226,Orange,Entisol
24.602975,91.284087,111.294812,Orange,Podsolik
15.63211,94.259662,101.47057,Orange,Entisol
19.335168,91.979789,116.450422,Orange,Podsolik
28.262049,91.983174,105.213226,Orange,Entisol
22.675945,93.363487,110.333266,Orange,Podsolik
21.032001,92.964197,110.682394,Orange,Entisol
33.234533,91.060539,115.76599,Orange,Podsolik
22.30319,92.15987,117.36881,Orange,Entisol
11.503229,94.893318,115.568378,Orange,Podsolik
14.343205,94.357347,110.222312,Orange,Entisol
33.105698,93.484475,119.170911,Orange,Podsolik
30.491838,90.458287,113.330211,Orange,Entisol
30.25578,92.032728,116.717313,Orange,Podsolik
12.228162,90.264574,108.416171,Orange,Entisol
10.010813,90.223992,119.394106,Orange,Podsolik
22.791968,90.609019,116.508407,Orange,Entisol
20.184323,90.654585,116.813097,Orange,Podsolik
30.721199,94.01332,106.811802,Orange,Entisol
24.355909,92.396517,119.694658,Orange,Podsolik
21.21307,91.353492,112.983436,Orange,Entisol
10.786898,91.384119,117.529345,Orange,Podsolik
11.899257,91.346638,103.577147,Orange,Entisol
22.566642,93.374889,109.858575,Orange,Podsolik
18.868832,93.246881,119.393698,Orange,Entisol
17.340837,93.048972,112.719428,Orange,Podsolik
34.906653,92.878201,102.190633,Orange,Entisol
24.536101,91.909972,115.978799,Orange,Podsolik
13.837728,91.747805,107.987322,Orange,Entisol
22.355105,93.522119,101.516459,Orange,Podsolik
34.740049,93.12317,100.196785,Orange,Entisol
11.547857,94.14861,108.828917,Orange,Podsolik
23.133388,91.946703,104.422415,Orange,Entisol
29.983647,94.552397,115.356032,Orange,Podsolik
20.879474,90.937562,102.455079,Orange,Entisol
17.249446,91.137728,112.509052,Orange,Podsolik
15.833887,91.682939,109.757142,Orange,Entisol
23.010143,91.117642,112.67383,Orange,Podsolik
16.396243,92.181519,102.944161,Orange,Entisol
24.451328,93.105277,109.47111,Orange,Podsolik
31.878592,91.152481,105.343783,Orange,Entisol
31.349201,91.482476,109.154982,Orange,Podsolik
18.051424,90.039696,111.779389,Orange,Entisol
30.84835,92.867737,107.414268,Orange,Podsolik
22.456169,91.527818,118.00693,Orange,Entisol
13.703192,90.955894,106.294488,Orange,Podsolik
20.489545,93.724851,111.839195,Orange,Entisol
13.208444,94.027694,106.269616,Orange,Podsolik
32.319444,93.678046,117.623647,Orange,Entisol
20.681852,90.915105,109.751393,Orange,Podsolik
31.52676,90.506218,113.11694,Orange,Entisol
25.354676,91.811832,116.755594,Orange,Podsolik
17.665454,91.698659,110.685751,Orange,Entisol
12.59094,91.816688,119.391672,Orange,Podsolik
11.866319,93.683946,106.060149,Orange,Entisol
11.033679,92.227068,112.771593,Orange,Podsolik
25.299043,94.964199,117.973342,Orange,Entisol
32.237978,90.154068,104.705225,Orange,Podsolik
17.684088,94.358154,108.063817,Orange,Entisol
10.270888,90.191477,106.69552,Orange,Podsolik
17.220345,94.787974,108.005434,Orange,Entisol
19.667056,90.500967,100.173796,Orange,Podsolik
10.356096,93.75652,101.145695,Orange,Entisol
27.255435,91.713694,101.139435,Orange,Podsolik
34.591785,92.132298,115.565029,Orange,Entisol
32.39524,94.517685,113.25373,Orange,Podsolik
10.164313,91.22321,106.362551,Orange,Entisol
21.491187,93.439497,101.481989,Orange,Podsolik
16.534604,94.7676,110.04479,Orange,Entisol
31.852069,90.122203,109.945506,Orange,Podsolik
28.047995,90.006217,117.13115,Orange,Entisol
31.750489,94.595512,115.19893,Orange,Podsolik
29.074127,93.271891,100.789687,Orange,Entisol
19.143819,90.710375,108.023079,Orange,Podsolik
16.148203,91.444803,107.428766,Orange,Entisol
34.052969,92.058117,116.802085,Orange,Podsolik
34.51424,90.561515,118.327197,Orange,Entisol
32.717485,90.546083,113.328978,Orange,Podsolik
25.162966,92.54736,114.31172,Orange,Entisol
27.681673,94.473169,113.999515,Orange,Podsolik
21.350934,90.949297,107.08621,Orange,Entisol
11.698946,93.256389,103.200599,Orange,Podsolik
35.214628,91.497251,243.074507,Papaya,Alfisol
42.394134,90.790281,88.466075,Papaya,Andosol
38.419163,91.142204,119.265388,Papaya,Alfisol
35.332949,92.115086,235.613359,Papaya,Andosol
42.923253,90.076005,196.240824,Papaya,Alfisol
33.835086,92.854702,203.404403,Papaya,Andosol
33.202583,92.764379,197.528258,Papaya,Alfisol
23.48547,93.710437,191.776056,Papaya,Andosol
29.337105,90.817814,202.057275,Papaya,Alfisol
40.211993,94.507669,186.676232,Papaya,Andosol
42.13474,91.704454,197.402901,Papaya,Alfisol
32.863166,91.461887,47.271547,Papaya,Andosol
29.807443,91.380485,232.704613,Papaya,Alfisol
31.562138,93.048486,63.622508,Papaya,Andosol
36.322681,93.061344,141.173693,Papaya,Alfisol
37.13165,94.607618,172.478806,Papaya,Andosol
38.441872,93.63739,77.715669,Papaya,Alfisol
32.661606,90.789317,78.850855,Papaya,Andosol
27.927659,91.555942,149.910756,Papaya,Alfisol
39.017933,91.488156,105.884153,Papaya,Andosol
32.512474,94.659041,51.070481,Papaya,Alfisol
38.723828,91.725149,62.623771,Papaya,Andosol
43.302049,92.834054,110.562229,Papaya,Alfisol
27.585489,90.725265,238.500878,Papaya,Andosol
40.788818,92.909514,132.792359,Papaya,Alfisol
23.194511,91.403016,206.399921,Papaya,Andosol
32.680674,92.617156,248.859299,Papaya,Alfisol
34.288793,93.610829,127.250978,Papaya,Andosol
39.3005,94.161934,120.951247,Papaya,Alfisol
39.731491,91.122206,122.762865,Papaya,Andosol
39.233425,91.255893,64.44785,Papaya,Alfisol
27.347349,94.177567,40.351531,Papaya,Andosol
40.769987,92.092786,209.867841,Papaya,Alfisol
26.265595,90.796681,59.493734,Papaya,Andosol
28.129715,93.321074,117.820191,Papaya,Alfisol
34.280461,90.555616,98.540477,Papaya,Andosol
33.796016,93.007543,182.026807,Papaya,Alfisol
31.532438,90.873949,207.073512,Papaya,Andosol
42.304958,90.514318,74.876786,Papaya,Alfisol
24.636769,90.619643,218.229919,Papaya,Andosol
28.282229,91.370598,179.272081,Papaya,Alfisol
24.486207,92.982545,183.49095,Papaya,Andosol
42.846093,94.635482,78.809964,Papaya,Alfisol
43.675493,93.108872,103.823566,Papaya,Andosol
42.072138,92.922031,165.741297,Papaya,Alfisol
33.468737,92.127462,136.827704,Papaya,Andosol
31.701837,91.662322,48.838106,Papaya,Alfisol
41.419684,90.038631,199.309643,Papaya,Andosol
42.54744,94.944821,214.410385,Papaya,Alfisol
28.918425,94.636768,63.687946,Papaya,Andosol
43.080227,93.903057,211.852906,Papaya,Alfisol
29.203009,93.96834,209.408331,Papaya,Andosol
41.042244,91.372581,181.527598,Papaya,Alfisol
25.624466,93.182403,97.263367,Papaya,Andosol
35.328764,91.061385,163.906937,Papaya,Alfisol
24.425613,92.277491,63.352988,Papaya,Andosol
31.182984,90.216469,54.018724,Papaya,Alfisol
31.883426,91.325654,79.272016,Papaya,Andosol
42.933686,91.175675,246.361327,Papaya,Alfisol
23.114077,94.319948,231.515316,Papaya,Andosol
24.872121,93.905601,135.169453,Papaya,Alfisol
43.360515,93.351916,114.778071,Papaya,Andosol
26.830541,90.7538,144.665644,Papaya,Alfisol
30.420121,93.126598,75.95295,Papaya,Andosol
28.645556,93.226426,115.816394,Papaya,Alfisol
32.500375,93.478888,71.737595,Papaya,Andosol
43.037143,94.64289,41.585659,Papaya,Alfisol
30.107734,90.345464,75.24522,Papaya,Andosol
23.692122,93.610556,87.53394,Papaya,Alfisol
35.676673,93.306419,141.338117,Papaya,Andosol
27.71949,94.438771,82.830611,Papaya,Alfisol
35.268248,92.38283,149.848821,Papaya,Andosol
23.168559,90.788212,161.689209,Papaya,Alfisol
33.087061,92.251975,88.130077,Papaya,Andosol
37.462091,90.449678,172.345845,Papaya,Alfisol
38.732189,94.736135,218.142147,Papaya,Andosol
32.577207,92.748895,93.794285,Papaya,Alfisol
38.382315,93.103786,210.273535,Papaya,Andosol
42.936054,90.094481,234.846611,Papaya,Alfisol
25.654923,92.745016,52.954779,Papaya,Andosol
37.588997,91.997404,159.657739,Papaya,Alfisol
29.607188,93.156428,62.687105,Papaya,Andosol
25.347561,93.028711,174.401234,Papaya,Alfisol
25.930038,93.023578,241.820208,Papaya,Andosol
32.767959,94.573774,240.479592,Papaya,Alfisol
29.02328,90.203968,126.806987,Papaya,Andosol
40.004391,90.170158,92.118774,Papaya,Alfisol
33.323157,91.252712,234.496633,Papaya,Andosol
31.227901,94.940214,46.442791,Papaya,Alfisol
26.683865,92.958541,62.506897,Papaya,Andosol
24.705284,90.147322,108.410316,Papaya,Alfisol
38.201683,93.9738,218.090881,Papaya,Andosol
36.567697,93.795034,104.42186,Papaya,Alfisol
26.053758,93.691117,240.68639,Papaya,Andosol
31.299863,92.760392,54.778302,Papaya,Alfisol
40.102077,94.351102,149.119999,Papaya,Andosol
38.589545,91.580765,102.270823,Papaya,Alfisol
41.313301,91.15088,239.742755,Papaya,Andosol
37.035519,91.794302,188.518142,Papaya,Alfisol
23.012402,91.073555,208.335798,Papaya,Andosol
26.762749,92.860569,224.590366,Coconut,Entisol
25.612944,94.313884,224.320676,Coconut,Podsolik
28.130115,95.648076,151.07619,Coconut,Entisol
25.028872,91.537209,179.824894,Coconut,Podsolik
27.797977,99.64573,181.694228,Coconut,Entisol
29.259029,95.112947,184.76245,Coconut,Podsolik
27.101347,93.699799,150.950263,Coconut,Entisol
25.847263,90.926695,147.888899,Coconut,Podsolik
26.585804,90.986176,178.811608,Coconut,Entisol
28.385039,99.188437,189.671135,Coconut,Podsolik
28.436471,91.813207,145.541441,Coconut,Entisol
28.272981,96.936495,198.823486,Coconut,Podsolik
27.006484,96.461689,144.333132,Coconut,Entisol
27.635513,99.348549,157.917154,Coconut,Podsolik
26.296449,99.658092,215.919505,Coconut,Entisol
27.132601,95.23798,204.720657,Coconut,Podsolik
25.565678,97.613615,199.793635,Coconut,Entisol
25.949517,93.405487,172.054049,Coconut,Podsolik
28.033806,95.016306,218.005571,Coconut,Entisol
29.128591,91.309248,157.238855,Coconut,Podsolik
27.082825,97.001555,171.757555,Coconut,Entisol
28.113215,90.017345,172.481364,Coconut,Podsolik
27.51363,94.189558,156.673255,Coconut,Entisol
27.638349,95.487634,205.546311,Coconut,Podsolik
29.012569,94.010144,150.050031,Coconut,Entisol
26.584139,95.789231,171.62623,Coconut,Podsolik
28.289051,97.003964,142.940323,Coconut,Entisol
28.691648,96.652487,178.963546,Coconut,Podsolik
29.709313,96.304843,209.845399,Coconut,Entisol
27.148653,96.663552,149.24335,Coconut,Podsolik
29.28725,91.956149,132.149118,Coconut,Entisol
25.06872,93.314104,134.841907,Coconut,Podsolik
26.924495,91.20106,194.902214,Coconut,Entisol
28.278043,93.647613,171.945796,Coconut,Podsolik
29.180326,92.730412,204.960368,Coconut,Entisol
28.357507,91.645093,160.730699,Coconut,Podsolik
29.380725,93.275657,218.524185,Coconut,Entisol
25.392411,98.089512,218.080385,Coconut,Podsolik
26.312706,98.62048,208.118138,Coconut,Entisol
29.525014,91.911853,194.310027,Coconut,Podsolik
28.832149,92.171704,145.417239,Coconut,Entisol
28.484449,97.768655,160.389421,Coconut,Podsolik
28.740133,93.396765,156.765082,Coconut,Entisol
25.008724,95.59224,165.809218,Coconut,Podsolik
29.869083,91.147234,192.767858,Coconut,Entisol
27.542732,94.590861,150.201214,Coconut,Podsolik
26.521664,98.382277,144.62617,Coconut,Entisol
25.035124,95.8974,174.796583,Coconut,Podsolik
29.203949,95.669973,211.250627,Coconut,Entisol
27.058265,91.105104,224.700695,Coconut,Podsolik
26.185524,96.966379,135.418622,Coconut,Entisol
27.593768,92.485196,162.843274,Coconut,Podsolik
25.760117,94.658306,131.245141,Coconut,Entisol
28.87863,95.113203,145.058312,Coconut,Podsolik
26.509086,94.484145,199.87784,Coconut,Entisol
26.870376,91.725463,214.412887,Coconut,Podsolik
27.572835,94.904857,145.929894,Coconut,Entisol
28.059124,98.367099,171.65164,Coconut,Podsolik
29.516116,92.564929,131.211617,Coconut,Entisol
28.963183,95.163337,222.803013,Coconut,Podsolik
25.098977,92.360995,157.759263,Coconut,Entisol
27.187228,92.199068,141.322058,Coconut,Podsolik
29.03065,90.790939,205.572037,Coconut,Entisol
27.754298,95.946438,131.090008,Coconut,Podsolik
27.311557,99.96906,201.825863,Coconut,Entisol
28.84271,99.643285,224.401668,Coconut,Podsolik
26.614235,96.973008,191.006688,Coconut,Entisol
29.701432,95.657544,215.196804,Coconut,Podsolik
25.547599,91.641948,212.867626,Coconut,Entisol
26.379785,91.49883,167.0471,Coconut,Podsolik
27.459078,92.907365,142.143,Coconut,Entisol
27.022692,95.719354,147.168246,Coconut,Podsolik
28.985453,90.739668,148.839837,Coconut,Entisol
26.105512,91.524212,134.127967,Coconut,Podsolik
25.070725,95.021568,192.903631,Coconut,Entisol
25.549633,96.927868,191.299616,Coconut,Podsolik
28.569735,95.679067,134.837035,Coconut,Entisol
26.070108,96.703622,143.533473,Coconut,Podsolik
25.517913,94.384206,178.729773,Coconut,Entisol
25.949036,94.738605,144.157111,Coconut,Podsolik
28.297476,95.411228,182.448235,Coconut,Entisol
29.565492,91.408963,224.831573,Coconut,Podsolik
29.699523,95.212244,148.300369,Coconut,Entisol
26.141621,93.284153,195.411503,Coconut,Podsolik
26.001751,94.799984,209.540094,Coconut,Entisol
27.151161,91.488895,164.918223,Coconut,Podsolik
28.973187,98.09861,213.901102,Coconut,Entisol
26.139584,96.385808,131.338794,Coconut,Podsolik
25.516185,94.334654,135.127249,Coconut,Entisol
27.558218,99.981876,174.625648,Coconut,Podsolik
27.811328,97.484106,154.062122,Coconut,Entisol
25.600337,99.72401,165.824873,Coconut,Podsolik
26.916419,99.846716,225.632366,Coconut,Entisol
29.17979,90.272143,188.925208,Coconut,Podsolik
26.446001,98.299378,221.225817,Coconut,Entisol
28.435729,95.884041,203.928371,Coconut,Podsolik
28.940997,93.00109,191.772309,Coconut,Entisol
26.454887,93.450426,149.222026,Coconut,Podsolik
25.794905,93.841506,152.423871,Coconut,Entisol
26.931419,98.803136,166.571288,Coconut,Podsolik
24.402289,79.19732,90.802236,Cotton,Alfisol
23.095956,84.862757,71.295811,Cotton,Andosol
23.965635,76.976967,90.756167,Cotton,Alfisol
24.887381,75.621372,89.760504,Cotton,Andosol
25.362438,83.632761,88.436189,Cotton,Alfisol
24.694571,81.735888,78.584944,Cotton,Andosol
25.001719,80.539658,96.32601,Cotton,Alfisol
22.459429,81.30681,64.230266,Cotton,Andosol
23.60564,79.295731,72.498009,Cotton,Alfisol
24.584531,79.124042,71.946081,Cotton,Andosol
23.086593,83.555461,71.840807,Cotton,Alfisol
23.500099,83.63489,79.813282,Cotton,Andosol
24.147295,75.882986,69.915635,Cotton,Alfisol
24.693155,84.844225,89.799462,Cotton,Andosol
24.484692,84.44932,90.943425,Cotton,Alfisol
24.491126,82.244158,64.029494,Cotton,Andosol
23.479869,81.730491,86.762879,Cotton,Alfisol
24.185862,76.04204,69.080567,Cotton,Andosol
25.007551,78.179521,86.064119,Cotton,Alfisol
25.992374,77.054355,89.118821,Cotton,Andosol
23.664573,81.691051,99.368984,Cotton,Alfisol
25.668914,81.381033,78.595958,Cotton,Andosol
22.046129,84.629783,86.007587,Cotton,Alfisol
22.420475,84.557947,93.465956,Cotton,Andosol
25.031496,82.212766,95.019132,Cotton,Alfisol
23.533714,77.217056,87.540049,Cotton,Andosol
22.770764,82.599331,81.495434,Cotton,Alfisol
25.498482,79.975158,67.059619,Cotton,Andosol
25.248679,83.463015,86.555178,Cotton,Alfisol
22.782496,77.51235,64.614442,Cotton,Andosol
23.370444,77.431989,71.678707,Cotton,Alfisol
24.865608,78.220808,79.568663,Cotton,Andosol
24.143862,84.515913,80.36147,Cotton,Alfisol
25.033002,79.043687,97.10087,Cotton,Andosol
23.657241,84.476015,88.544791,Cotton,Alfisol
25.543597,84.092298,88.942455,Cotton,Andosol
22.000851,79.47271,90.422242,Cotton,Alfisol
23.643284,78.125867,80.961573,Cotton,Andosol
23.96436,78.027631,84.631489,Cotton,Alfisol
24.654258,75.635071,61.829801,Cotton,Andosol
24.3018,84.87669,65.024787,Cotton,Alfisol
24.291449,81.024534,90.416946,Cotton,Andosol
24.294702,84.615276,81.059023,Cotton,Alfisol
25.7218,81.196662,99.931008,Cotton,Andosol
24.876637,76.300504,91.922347,Cotton,Alfisol
22.606121,77.34264,75.136172,Cotton,Andosol
23.86814,75.683397,90.454719,Cotton,Alfisol
23.410225,76.43837,78.821996,Cotton,Andosol
24.964408,81.316776,80.039958,Cotton,Alfisol
25.168201,80.303518,84.62419,Cotton,Andosol
22.727672,77.075981,77.551763,Cotton,Alfisol
22.45146,76.256749,86.849987,Cotton,Andosol
23.049205,75.538352,70.656443,Cotton,Alfisol
25.292501,75.666533,62.641742,Cotton,Andosol
22.956041,82.337337,66.483393,Cotton,Alfisol
22.802131,84.146684,91.638957,Cotton,Andosol
23.542347,75.982033,84.125367,Cotton,Alfisol
24.412123,80.803438,98.604574,Cotton,Andosol
22.942767,75.371706,67.080226,Cotton,Alfisol
25.536761,81.136687,95.42626,Cotton,Andosol
25.320237,81.794759,83.465325,Cotton,Alfisol
22.426733,81.534808,65.544758,Cotton,Andosol
25.785445,75.005393,91.395789,Cotton,Alfisol
25.689595,77.90621,66.194268,Cotton,Andosol
22.145937,82.859755,60.653817,Cotton,Alfisol
25.072787,82.502579,93.510427,Cotton,Andosol
22.21507,76.178519,70.405576,Cotton,Alfisol
23.964313,76.591759,76.130906,Cotton,Andosol
25.400592,76.53238,62.513887,Cotton,Alfisol
23.780512,83.038788,66.265559,Cotton,Andosol
24.164023,76.74339,61.946261,Cotton,Alfisol
25.314685,77.917571,72.829021,Cotton,Andosol
22.603616,80.350905,88.573955,Cotton,Alfisol
22.953572,78.715558,99.753362,Cotton,Andosol
22.74447,80.411985,90.073266,Cotton,Alfisol
23.808346,83.919026,70.973583,Cotton,Andosol
25.462288,81.566419,76.885825,Cotton,Alfisol
25.967797,81.979043,74.14169,Cotton,Andosol
25.530827,80.046628,99.395572,Cotton,Alfisol
24.438474,81.698017,60.796459,Cotton,Andosol
23.038879,76.470398,90.647707,Cotton,Alfisol
23.513087,76.726214,80.112721,Cotton,Andosol
22.758057,76.757684,97.766006,Cotton,Alfisol
24.712525,77.729311,85.249633,Cotton,Andosol
23.459691,82.447775,93.501536,Cotton,Alfisol
25.55037,77.850556,78.584885,Cotton,Andosol
22.084583,82.829041,67.064598,Cotton,Alfisol
24.688548,78.51207,69.311536,Cotton,Andosol
25.849973,84.168552,77.034212,Cotton,Alfisol
22.460545,75.409892,71.854361,Cotton,Andosol
23.6563,77.52426,74.898499,Cotton,Alfisol
22.008171,81.838961,92.236452,Cotton,Andosol
24.326305,80.134564,69.450721,Cotton,Alfisol
22.92361,82.687385,92.919151,Cotton,Andosol
23.438217,78.633888,81.150721,Cotton,Alfisol
22.10719,78.583201,74.941366,Cotton,Andosol
23.03814,76.110215,91.496975,Cotton,Alfisol
24.547953,75.397527,63.880799,Cotton,Andosol
23.73868,75.775038,76.636692,Cotton,Alfisol
22.318719,83.8613,65.35747,Cotton,Andosol
25.52469,72.248508,151.886997,Jute,Alfisol
26.59105,82.941641,161.247,Jute,Andosol
25.297818,86.887054,196.624951,Jute,Alfisol
25.721009,88.165136,175.60867,Jute,Andosol
23.584193,72.004608,190.424216,Jute,Alfisol
25.310423,72.013644,190.557762,Jute,Andosol
23.41799,85.086405,185.744673,Jute,Alfisol
24.355641,88.80391,169.116803,Jute,Andosol
26.284017,75.146402,182.268545,Jute,Alfisol
25.138428,83.120539,169.338847,Jute,Alfisol
24.886928,71.917115,150.249868,Jute,Andosol
25.757349,88.366685,189.426349,Jute,Alfisol
23.128444,74.683227,199.836291,Jute,Andosol
24.994996,88.956928,151.493564,Jute,Alfisol
25.216227,70.882596,195.864555,Jute,Andosol
24.397362,79.268617,164.269701,Jute,Alfisol
23.314104,71.450905,164.497037,Jute,Andosol
25.726689,81.861716,191.964939,Jute,Alfisol
26.966564,78.210477,169.839118,Jute,Andosol
23.704671,74.637454,181.278396,Jute,Alfisol
24.900757,73.841864,153.899098,Jute,Alfisol
23.396057,72.605129,174.787641,Jute,Andosol
26.874839,79.787252,173.10171,Jute,Alfisol
23.14265,74.997398,151.903548,Jute,Andosol
24.294966,77.62976,184.980052,Jute,Alfisol
24.394595,89.891065,197.122005,Jute,Andosol
25.762943,80.762382,174.507184,Jute,Alfisol
25.487968,84.482359,168.784889,Jute,Andosol
25.371227,76.240367,183.827079,Jute,Alfisol
26.213128,81.704764,180.123777,Jute,Andosol
24.307486,78.54341,186.233757,Jute,Alfisol
23.765547,87.983299,150.316615,Jute,Alfisol
24.79853,78.530371,162.284743,Jute,Andosol
23.206835,74.09957,199.476678,Jute,Alfisol
23.668054,70.890007,184.463328,Jute,Andosol
25.124177,85.725306,159.571809,Jute,Alfisol
23.89069,83.464091,167.723063,Jute,Andosol
23.094338,81.451393,196.658701,Jute,Alfisol
24.217446,82.85284,166.136589,Jute,Andosol
24.064757,71.313429,153.639021,Jute,Alfisol
24.854414,74.440705,175.572958,Jute,Andosol
26.419152,76.856912,197.210178,Jute,Alfisol
24.893263,77.012226,196.469984,Jute,Alfisol
23.255834,82.701593,166.216085,Jute,Andosol
24.763452,87.060711,179.163087,Jute,Alfisol
24.970426,78.626977,166.641525,Jute,Andosol
26.127972,80.491726,150.632687,Jute,Alfisol
25.978258,81.657696,163.348809,Jute,Andosol
26.283057,73.357635,186.689828,Jute,Alfisol
26.389054,83.312403,176.151641,Jute,Andosol
25.274634,73.745958,168.043228,Jute,Alfisol
23.094996,78.459597,155.385153,Jute,Andosol
25.79352,81.76904,193.241838,Jute,Alfisol
23.174033,87.882553,160.621734,Jute,Alfisol
25.63215,79.951509,182.258228,Jute,Andosol
25.848795,87.816617,152.61944,Jute,Alfisol
26.567673,80.904245,181.291561,Jute,Andosol
26.245321,72.971984,189.971118,Jute,Alfisol
26.91515,73.198975,177.223305,Jute,Andosol
24.369724,82.113198,159.921093,Jute,Alfisol
25.719013,79.155324,187.173542,Jute,Andosol
25.011576,88.331302,169.416801,Jute,Alfisol
25.407859,76.440486,188.637283,Jute,Andosol
23.28081,74.276075,153.74474,Jute,Alfisol
23.986517,82.090534,167.057646,Jute,Alfisol
24.485564,83.2063,192.231622,Jute,Andosol
25.86705,84.099853,154.839085,Jute,Alfisol
23.564383,79.462831,185.25947,Jute,Andosol
24.224876,74.894654,192.493126,Jute,Alfisol
25.493868,86.970615,176.526827,Jute,Andosol
24.971787,79.475579,195.757162,Jute,Alfisol
24.80625,82.092817,156.361617,Jute,Andosol
23.16815,76.66725,157.121505,Jute,Alfisol
24.251335,89.864541,175.174211,Jute,Andosol
26.58361,78.007748,154.823886,Jute,Alfisol
26.824892,78.203928,153.919981,Jute,Alfisol
25.496748,81.134491,169.928823,Jute,Andosol
24.098744,80.572268,176.860411,Jute,Alfisol
23.188667,86.208997,176.103677,Jute,Andosol
26.243475,78.510638,183.406525,Jute,Alfisol
23.750916,71.147826,160.088955,Jute,Andosol
26.138715,79.118894,171.489253,Jute,Alfisol
26.145766,71.236909,193.10076,Jute,Andosol
26.916437,73.48656,171.471638,Jute,Alfisol
26.523297,77.173318,157.854856,Jute,Andosol
23.815796,80.940236,190.312216,Jute,Alfisol
26.508387,86.84264,152.98017,Jute,Alfisol
26.639525,70.95706,199.335574,Jute,Andosol
23.325013,79.796094,187.309615,Jute,Alfisol
26.475495,73.961646,180.25136,Jute,Andosol
23.78756,74.367941,172.644265,Jute,Alfisol
25.499417,75.999876,193.714183,Jute,Andosol
23.249256,73.653468,184.767486,Jute,Alfisol
26.985822,89.055879,193.877871,Jute,Andosol
23.614753,86.142903,150.235524,Jute,Alfisol
23.874845,86.792613,177.514731,Jute,Andosol
23.928879,88.071123,154.660874,Jute,Alfisol
24.814412,81.686889,190.788639,Jute,Alfisol
24.447439,82.286484,190.968489,Jute,Andosol
26.574217,73.819949,159.322308,Jute,Alfisol
26.33378,57.3647,191.654941,Coffee,Alfisol
26.452885,55.322227,144.686134,Coffee,Entisol
25.708227,52.886671,136.732509,Coffee,Alfisol
24.128325,56.181077,147.275782,Coffee,Entisol
23.443723,60.395233,122.210325,Coffee,Alfisol
23.412371,52.269947,139.367075,Coffee,Entisol
23.059519,50.406094,164.497188,Coffee,Alfisol
23.078954,63.658615,129.876544,Coffee,Entisol
27.649611,51.11044,122.839282,Coffee,Alfisol
25.467437,69.351612,171.376446,Coffee,Entisol
26.735062,55.551648,140.630521,Coffee,Alfisol
26.208114,52.50988,189.094482,Coffee,Entisol
27.042417,57.279275,165.687212,Coffee,Alfisol
24.650902,51.939524,135.138654,Coffee,Entisol
27.351526,55.99375,148.981253,Coffee,Alfisol
25.177877,62.262446,135.011965,Coffee,Entisol
23.114387,68.00096,161.894462,Coffee,Alfisol
27.227837,52.952618,175.726027,Coffee,Entisol
23.26317,60.516002,194.175547,Coffee,Alfisol
25.234661,57.531615,124.226174,Coffee,Entisol
25.595353,57.729208,195.773325,Coffee,Alfisol
25.567483,60.492446,190.225784,Coffee,Entisol
25.673242,51.290436,196.273637,Coffee,Alfisol
24.407267,62.656926,148.697736,Coffee,Entisol
23.692871,66.760901,144.657642,Coffee,Alfisol
24.5346,66.997654,180.505926,Coffee,Entisol
27.131404,52.893683,192.428038,Coffee,Alfisol
27.560886,68.492999,167.435808,Coffee,Entisol
23.593023,55.27565,191.398068,Coffee,Alfisol
23.177144,52.13864,117.311356,Coffee,Entisol
24.713841,51.291425,197.643971,Coffee,Alfisol
24.385346,64.725431,119.632411,Coffee,Entisol
